utt_id,condition,mbr_wer,greedy_wer,n_unique,oracle_in_set
8254-84205-0041,baseline,0.3,0.3,10,False
8254-84205-0042,baseline,0.285714,0.285714,16,False
8254-84205-0043,baseline,0.125,0.125,16,False
8254-84205-0044,baseline,0.0625,0.0625,16,True
8254-84205-0045,baseline,0.139535,0.162791,16,False
8254-84205-0046,baseline,0.75,0.75,16,False
8254-84205-0047,baseline,0.125,0.125,10,False
8254-84205-0048,baseline,0.090909,0.136364,16,False
8254-84205-0049,baseline,0.454545,0.454545,16,False
8254-84205-0050,baseline,0.083333,0.166667,16,False
8254-84205-0051,baseline,0.357143,0.357143,16,False
8254-84205-0052,baseline,0.0,0.0,6,True
8254-84205-0053,baseline,0.222222,0.333333,16,False
8254-84205-0054,baseline,0.0,0.04,16,True
8254-84205-0055,baseline,0.416667,0.416667,16,False
8254-84205-0056,baseline,0.545455,0.454545,16,False
8254-84205-0057,baseline,0.0,0.0,16,True
8254-84205-0058,baseline,0.0,0.1,16,True
8254-84205-0059,baseline,0.25,0.333333,16,False
8254-84205-0060,baseline,0.466667,0.466667,16,False
8254-84205-0061,baseline,0.333333,0.333333,16,False
8254-84205-0062,baseline,0.0,0.0,2,True
8254-84205-0063,baseline,0.294118,0.352941,16,False
8254-84205-0064,baseline,0.2,0.2,16,False
8254-84205-0065,baseline,0.470588,0.470588,16,False
8254-84205-0066,baseline,0.129032,0.129032,16,False
8254-84205-0067,baseline,0.375,0.375,16,False
8254-84205-0068,baseline,0.166667,0.25,16,False
8254-84205-0069,baseline,0.0,0.0,14,True
8254-84205-0070,baseline,0.333333,0.333333,16,False
8254-84205-0071,baseline,0.352941,0.352941,16,False
8254-84205-0072,baseline,0.130435,0.173913,8,False
8254-84205-0073,baseline,0.5,0.5,6,True
8254-84205-0074,baseline,0.071429,0.071429,16,False
8254-84205-0075,baseline,0.333333,0.333333,16,False
8254-84205-0076,baseline,0.26087,0.26087,16,False
8254-115543-0000,baseline,0.0,0.071429,13,True
8254-115543-0001,baseline,0.0,0.0,9,True
8254-115543-0002,baseline,0.033333,0.066667,16,False
8254-115543-0003,baseline,0.0625,0.0625,14,True
8254-115543-0004,baseline,1.0,1.0,16,False
8254-115543-0005,baseline,0.75,0.75,16,False
8254-115543-0006,baseline,0.166667,0.166667,16,True
8254-115543-0007,baseline,0.4,0.4,16,False
8254-115543-0008,baseline,0.410256,0.410256,16,False
8254-115543-0009,baseline,0.263158,0.421053,16,False
8254-115543-0010,baseline,0.125,0.125,16,False
8254-115543-0011,baseline,0.034483,0.034483,16,True
8254-115543-0012,baseline,0.1,0.1,16,False
8254-115543-0013,baseline,0.181818,0.181818,16,False
8254-115543-0014,baseline,0.033333,0.033333,6,False
8254-115543-0015,baseline,0.0,0.0,2,True
8254-115543-0016,baseline,0.038462,0.0,16,True
8254-115543-0017,baseline,0.611111,0.611111,16,False
8254-115543-0018,baseline,0.083333,0.083333,16,False
8254-115543-0019,baseline,0.157895,0.157895,16,False
8254-115543-0020,baseline,0.666667,0.666667,16,False
8254-115543-0021,baseline,0.128205,0.128205,16,False
8254-115543-0022,baseline,0.142857,0.142857,6,False
8254-115543-0023,baseline,0.106383,0.148936,16,False
8254-115543-0024,baseline,0.166667,0.166667,16,False
8254-115543-0025,baseline,0.166667,0.166667,16,False
8254-115543-0026,baseline,0.416667,0.416667,16,False
8254-115543-0027,baseline,0.3,0.35,16,False
8254-115543-0028,baseline,0.454545,0.454545,16,False
8254-115543-0029,baseline,0.695652,0.695652,16,False
8254-115543-0030,baseline,0.25,0.25,16,False
8254-115543-0031,baseline,0.5625,0.5625,16,False
8254-115543-0032,baseline,0.5,0.5,16,False
8254-115543-0033,baseline,0.0,0.222222,5,True
8254-115543-0034,baseline,0.5,0.4,16,False
8254-115543-0035,baseline,0.531915,0.531915,16,False
8254-115543-0036,baseline,0.121212,0.151515,16,False
8254-115543-0037,baseline,0.2,0.2,9,False
8254-115543-0038,baseline,0.142857,0.428571,14,True
8254-115543-0039,baseline,0.1,0.2,16,False
8254-115543-0040,baseline,0.454545,0.454545,16,False
8254-115543-0041,baseline,0.1875,0.1875,16,False
8254-115543-0042,baseline,0.3125,0.3125,16,False
8254-115543-0043,baseline,0.0,0.076923,8,True
8254-115543-0044,baseline,0.166667,0.166667,16,True
8254-115543-0045,baseline,0.0,0.0,3,True
8173-294714-0000,baseline,0.4,0.4,16,False
8173-294714-0001,baseline,0.230769,0.307692,16,False
8173-294714-0002,baseline,0.647059,0.647059,16,False
8173-294714-0003,baseline,0.333333,0.277778,16,False
8173-294714-0004,baseline,0.125,0.125,16,False
8173-294714-0005,baseline,0.607143,0.607143,16,False
8173-294714-0006,baseline,0.0,0.0,1,True
8173-294714-0007,baseline,0.2,0.2,16,False
8173-294714-0008,baseline,0.04,0.04,9,True
8173-294714-0009,baseline,0.0,0.0,1,True
8173-294714-0010,baseline,0.047619,0.047619,9,True
8173-294714-0011,baseline,0.090909,0.090909,16,False
8173-294714-0012,baseline,0.25,0.25,16,False
8173-294714-0013,baseline,0.85,0.85,16,False
8173-294714-0014,baseline,0.0,0.047619,2,True
8173-294714-0015,baseline,0.0,0.0,1,True
8173-294714-0016,baseline,0.0,0.0,6,True
8173-294714-0017,baseline,0.0,0.0,2,True
8173-294714-0018,baseline,0.0,0.0,5,True
8173-294714-0019,baseline,0.0,0.0,2,True
8173-294714-0020,baseline,0.055556,0.055556,16,False
8173-294714-0021,baseline,0.038462,0.076923,14,False
8173-294714-0022,baseline,0.733333,0.733333,16,False
8173-294714-0023,baseline,0.0,0.0,5,True
8173-294714-0024,baseline,0.555556,0.444444,16,False
8173-294714-0025,baseline,0.0,0.0,16,True
8173-294714-0026,baseline,0.111111,0.111111,16,False
8173-294714-0027,baseline,0.0,0.0,10,True
8173-294714-0028,baseline,0.0,0.0,3,True
8173-294714-0029,baseline,0.0,0.0,1,True
8173-294714-0030,baseline,0.5,0.5,16,False
8173-294714-0031,baseline,0.0,0.0,1,True
8173-294714-0032,baseline,0.125,0.1875,16,False
8173-294714-0033,baseline,0.0,0.0,2,True
8173-294714-0034,baseline,0.133333,0.133333,16,False
8173-294714-0035,baseline,0.0,0.0,16,True
8173-294714-0036,baseline,0.416667,0.416667,16,False
8173-294714-0037,baseline,0.25,0.0,6,True
8173-294714-0038,baseline,0.357143,0.285714,16,False
8173-294714-0039,baseline,0.0,0.0,1,True
8173-294714-0040,baseline,0.0,0.0,2,True
8173-294714-0041,baseline,0.805556,0.805556,16,False
8173-294714-0042,baseline,0.0,0.0,6,True
8173-294714-0043,baseline,0.533333,0.533333,16,False
8173-294714-0044,baseline,0.37037,0.37037,16,False
8173-294714-0045,baseline,0.677419,0.677419,16,False
8173-294714-0046,baseline,0.4,0.35,16,False
8173-294714-0047,baseline,0.470588,0.470588,16,False
8173-294714-0048,baseline,0.666667,0.5,16,False
8173-294714-0049,baseline,0.636364,0.636364,16,False
8173-294714-0050,baseline,1.0,1.0,16,False
8173-294714-0051,baseline,0.0,0.0,1,True
8173-294714-0052,baseline,0.7,0.7,16,False
8173-294714-0053,baseline,0.117647,0.117647,4,False
8173-294714-0054,baseline,0.0,0.0,16,True
8173-294714-0055,baseline,0.12,0.12,16,False
8173-294714-0056,baseline,0.2,0.2,16,False
8173-294714-0057,baseline,0.571429,0.571429,16,False
8173-294714-0058,baseline,0.1,0.0,7,True
8173-294714-0059,baseline,0.285714,0.285714,16,False
8173-294714-0060,baseline,0.125,0.0,5,True
7697-105815-0000,baseline,0.346154,0.346154,16,False
7697-105815-0001,baseline,0.25,0.25,16,False
7697-105815-0002,baseline,0.333333,0.388889,16,False
7697-105815-0003,baseline,0.115385,0.115385,16,False
7697-105815-0004,baseline,0.444444,0.444444,16,False
7697-105815-0005,baseline,0.8,0.8,16,False
7697-105815-0006,baseline,0.296296,0.296296,16,False
7697-105815-0007,baseline,0.5,0.5,16,False
7697-105815-0008,baseline,0.32,0.36,16,False
7697-105815-0009,baseline,0.096774,0.096774,16,False
7697-105815-0010,baseline,0.214286,0.178571,16,False
7697-105815-0011,baseline,0.333333,0.333333,16,False
7697-105815-0012,baseline,0.038462,0.038462,16,False
7697-105815-0013,baseline,0.7,0.7,16,False
7697-105815-0014,baseline,0.272727,0.272727,16,False
7697-105815-0015,baseline,0.434783,0.434783,16,False
7697-105815-0016,baseline,0.516129,0.516129,16,False
7697-105815-0017,baseline,0.714286,0.714286,16,False
7697-105815-0018,baseline,0.571429,0.642857,16,False
7697-105815-0019,baseline,0.75,0.75,16,False
7697-105815-0020,baseline,0.0,0.041667,12,True
7697-105815-0021,baseline,0.761905,0.761905,16,False
7697-105815-0022,baseline,0.909091,0.818182,16,False
7697-105815-0023,baseline,0.377778,0.377778,16,False
7697-105815-0024,baseline,0.820513,0.820513,16,False
7697-105815-0025,baseline,0.28125,0.25,16,False
7697-105815-0026,baseline,0.0,0.125,16,True
7697-105815-0027,baseline,0.814815,0.814815,16,False
7697-105815-0028,baseline,1.0,1.0,16,False
7697-105815-0029,baseline,0.244444,0.244444,16,False
7697-105815-0030,baseline,0.166667,0.166667,16,False
7697-105815-0031,baseline,0.568627,0.568627,16,False
7697-105815-0032,baseline,0.294118,0.294118,16,False
7697-105815-0033,baseline,0.133333,0.133333,16,False
7697-105815-0034,baseline,0.545455,0.545455,16,False
7697-105815-0035,baseline,0.178571,0.178571,16,False
7697-105815-0036,baseline,0.121951,0.146341,16,False
7697-105815-0037,baseline,0.575758,0.575758,16,False
7697-105815-0038,baseline,0.0,0.0,16,True
7697-105815-0039,baseline,0.754717,0.754717,16,False
7697-105815-0040,baseline,0.666667,0.666667,16,False
7697-105815-0041,baseline,0.066667,0.066667,16,False
7697-105815-0042,baseline,0.538462,0.538462,16,False
7697-105815-0043,baseline,0.137931,0.103448,16,False
7697-105815-0044,baseline,0.882353,0.882353,16,False
7697-105815-0045,baseline,0.388889,0.333333,16,False
7697-105815-0046,baseline,0.058824,0.117647,16,False
7697-105815-0047,baseline,0.272727,0.272727,16,False
7697-105815-0048,baseline,0.1,0.0,2,True
7697-105815-0049,baseline,1.0,1.0,16,False
7697-105815-0050,baseline,0.325,0.3,16,False
7697-105815-0051,baseline,0.551724,0.586207,16,False
7697-105815-0052,baseline,0.333333,0.777778,16,False
7697-105815-0053,baseline,1.0,1.0,16,False
7697-245712-0000,baseline,0.416667,0.333333,16,False
7697-245712-0001,baseline,0.615385,0.615385,16,False
7697-245712-0002,baseline,0.210526,0.315789,16,False
7697-245712-0003,baseline,0.055556,0.055556,16,False
7697-245712-0004,baseline,0.230769,0.230769,8,False
7697-245712-0005,baseline,0.5,0.5,16,False
7697-245712-0006,baseline,0.0,0.076923,15,True
7697-245712-0007,baseline,0.111111,0.111111,16,False
7697-245712-0008,baseline,0.125,0.166667,16,False
7697-245712-0009,baseline,0.190476,0.238095,16,False
7697-245712-0010,baseline,0.238095,0.285714,16,False
7697-245712-0011,baseline,0.230769,0.230769,16,False
7697-245712-0012,baseline,0.214286,0.214286,16,False
7697-245712-0013,baseline,0.266667,0.266667,16,False
7697-245712-0014,baseline,0.08,0.12,16,False
7697-245712-0015,baseline,0.0,0.0,6,True
7697-245712-0016,baseline,0.352941,0.352941,16,False
7697-245712-0017,baseline,0.421053,0.421053,16,False
7697-245712-0018,baseline,0.0,0.0,11,True
7697-245712-0019,baseline,0.055556,0.083333,16,False
7697-245712-0020,baseline,0.15,0.15,16,False
7697-105817-0000,baseline,0.0,0.0,16,True
7697-105817-0001,baseline,0.45,0.35,16,False
7697-105817-0002,baseline,0.304348,0.304348,16,False
7697-105817-0003,baseline,0.347826,0.347826,16,False
7697-105817-0004,baseline,0.363636,0.363636,16,False
7697-105817-0005,baseline,0.0,0.0,2,True
7697-105817-0006,baseline,0.068966,0.068966,16,False
7697-105817-0007,baseline,0.272727,0.272727,16,False
7697-105817-0008,baseline,0.25,0.25,16,False
7697-105817-0009,baseline,0.636364,0.636364,16,False
7697-105817-0010,baseline,0.071429,0.071429,16,False
7697-105817-0011,baseline,0.4,0.4,16,False
7697-245715-0000,baseline,0.666667,0.666667,16,False
7697-245715-0001,baseline,0.0,0.0,16,True
7697-245715-0002,baseline,0.0,0.071429,14,True
7697-245715-0003,baseline,0.342105,0.342105,16,False
3660-6517-0000,baseline,0.105263,0.157895,16,False
3660-6517-0001,baseline,0.076923,0.115385,16,False
3660-6517-0002,baseline,0.0,0.0,12,True
3660-6517-0003,baseline,0.136364,0.090909,14,False
3660-6517-0004,baseline,0.0,0.0,10,True
3660-6517-0005,baseline,0.294118,0.294118,16,False
3660-6517-0006,baseline,0.285714,0.428571,16,False
3660-6517-0007,baseline,0.48,0.48,16,False
3660-6517-0008,baseline,0.227273,0.227273,16,False
3660-6517-0009,baseline,0.375,0.125,16,False
3660-6517-0010,baseline,0.1,0.1,16,False
3660-6517-0011,baseline,0.135135,0.162162,16,False
3660-6517-0012,baseline,0.166667,0.166667,15,True
3660-6517-0013,baseline,0.0,0.057143,12,True
3660-6517-0014,baseline,0.0,0.166667,16,True
3660-6517-0015,baseline,0.533333,0.533333,16,False
3660-6517-0016,baseline,0.222222,0.222222,16,False
3660-6517-0017,baseline,0.0,0.0,16,True
3660-6517-0018,baseline,0.0,0.0,3,True
3660-6517-0019,baseline,0.066667,0.066667,16,False
3660-6517-0020,baseline,0.0,0.136364,6,True
3660-6517-0021,baseline,0.25,0.25,16,False
3660-6517-0022,baseline,0.0,0.0,11,True
3660-6517-0023,baseline,0.142857,0.142857,16,False
3660-6517-0024,baseline,0.0,0.0,7,True
3660-6517-0025,baseline,0.208333,0.25,16,False
3660-6517-0026,baseline,0.0,0.0,5,True
3660-6517-0027,baseline,0.266667,0.266667,16,False
3660-6517-0028,baseline,0.125,0.25,16,False
3660-6517-0029,baseline,0.0,0.0,7,True
3660-6517-0030,baseline,0.117647,0.117647,10,False
3660-6517-0031,baseline,0.0,0.0,2,True
3660-6517-0032,baseline,0.111111,0.111111,16,False
3660-6517-0033,baseline,0.133333,0.266667,16,False
3660-6517-0034,baseline,0.236364,0.236364,16,False
3660-6517-0035,baseline,0.0,0.0,16,True
3660-172183-0000,baseline,0.176471,0.176471,16,False
3660-172183-0001,baseline,0.181818,0.181818,16,False
3660-172183-0002,baseline,0.2,0.2,16,False
3660-172183-0003,baseline,0.0,0.0,7,True
3660-172183-0004,baseline,0.076923,0.076923,9,False
3660-172183-0005,baseline,0.0,0.0,16,True
3660-172183-0006,baseline,0.333333,0.333333,16,False
3660-172183-0007,baseline,0.0,0.0,11,True
3660-172183-0008,baseline,0.0,0.0,2,True
3660-172183-0009,baseline,0.0,0.125,4,True
3660-172183-0010,baseline,0.05,0.05,16,False
3660-172183-0011,baseline,0.083333,0.083333,16,True
3660-172183-0012,baseline,0.083333,0.083333,16,False
3660-172183-0013,baseline,0.0,0.0,1,True
3660-172183-0014,baseline,0.0,0.0,14,True
3660-172183-0015,baseline,0.0,0.0,1,True
3660-172183-0016,baseline,0.090909,0.090909,10,False
3660-172183-0017,baseline,0.047619,0.047619,16,False
3660-172183-0018,baseline,0.043478,0.086957,16,False
3660-172183-0019,baseline,0.090909,0.090909,16,False
3660-172183-0020,baseline,0.058824,0.117647,16,False
3660-172183-0021,baseline,0.0,0.0,6,True
3660-172183-0022,baseline,0.166667,0.0,2,True
3660-172183-0023,baseline,0.142857,0.142857,12,True
3660-172183-0024,baseline,0.0,0.0,3,True
3660-172183-0025,baseline,0.0,0.0,16,True
3660-172183-0026,baseline,0.1875,0.1875,16,False
3660-172182-0000,baseline,0.375,0.375,16,False
3660-172182-0001,baseline,0.611111,0.611111,16,False
3660-172182-0002,baseline,0.0,0.0,14,True
3660-172182-0003,baseline,0.0,0.0,11,True
3660-172182-0004,baseline,0.021277,0.021277,16,True
3660-172182-0005,baseline,0.03125,0.0625,16,False
3660-172182-0006,baseline,0.133333,0.133333,16,False
3660-172182-0007,baseline,0.038462,0.038462,2,True
3660-172182-0008,baseline,0.266667,0.266667,16,False
3660-172182-0009,baseline,0.142857,0.0,2,True
3660-172182-0010,baseline,0.083333,0.083333,16,False
3660-172182-0011,baseline,0.057143,0.057143,16,False
3660-172182-0012,baseline,0.181818,0.181818,16,False
3660-172182-0013,baseline,0.166667,0.166667,8,False
3660-172182-0014,baseline,0.0,0.0,3,True
3660-172182-0015,baseline,0.066667,0.066667,16,False
3660-172182-0016,baseline,0.096774,0.064516,11,False
3660-172182-0017,baseline,0.173913,0.173913,16,False
3660-172182-0018,baseline,0.285714,0.285714,16,False
3660-172182-0019,baseline,0.0,0.0,3,True
3660-172182-0020,baseline,0.083333,0.083333,16,False
3660-172182-0021,baseline,0.076923,0.076923,16,False
3660-172182-0022,baseline,0.0,0.0,1,True
3660-172182-0023,baseline,0.0,0.0,5,True
3660-172182-0024,baseline,0.176471,0.176471,16,False
3660-172182-0025,baseline,0.0,0.0,2,True
3660-172182-0026,baseline,0.0,0.0,1,True
3660-172182-0027,baseline,0.0,0.0,7,True
3660-172182-0028,baseline,0.05,0.05,16,False
3660-172182-0029,baseline,0.1875,0.25,16,False
3660-172182-0030,baseline,0.142857,0.142857,16,False
3660-172182-0031,baseline,0.111111,0.111111,16,True
3660-172182-0032,baseline,0.0625,0.0625,16,False
3660-172182-0033,baseline,0.5,0.666667,16,False
3660-172182-0034,baseline,0.066667,0.066667,16,False
3660-172182-0035,baseline,0.0,0.0,9,True
3660-172182-0036,baseline,0.038462,0.038462,12,False
3660-172182-0037,baseline,0.384615,0.384615,16,False
3660-172182-0038,baseline,0.166667,0.166667,16,False
3660-172182-0039,baseline,0.0,0.0,1,True
3660-172182-0040,baseline,0.0,0.0,7,True
1650-173552-0000,baseline,0.09375,0.09375,16,False
1650-173552-0001,baseline,0.0,0.285714,13,True
1650-173552-0002,baseline,0.363636,0.363636,16,False
1650-173552-0003,baseline,0.25,0.3,16,False
1650-173552-0004,baseline,0.8,1.2,16,False
1650-173552-0005,baseline,0.684211,0.684211,16,False
1650-173552-0006,baseline,0.3,0.28,16,False
1650-173552-0007,baseline,0.733333,0.733333,16,False
1650-173552-0008,baseline,0.235294,0.235294,16,False
1650-173552-0009,baseline,0.387097,0.387097,16,False
1650-167613-0000,baseline,0.269231,0.269231,16,False
1650-167613-0001,baseline,0.666667,0.555556,16,False
1650-167613-0002,baseline,0.241379,0.37931,16,False
1650-167613-0003,baseline,0.0,0.0,2,True
1650-167613-0004,baseline,0.15,0.15,16,False
1650-167613-0005,baseline,0.375,0.375,16,False
1650-167613-0006,baseline,0.777778,0.777778,16,False
1650-167613-0007,baseline,0.6875,0.6875,16,False
1650-167613-0008,baseline,0.565217,0.565217,16,False
1650-167613-0009,baseline,0.5,0.5,5,False
1650-167613-0010,baseline,0.4,0.4,16,False
1650-167613-0011,baseline,0.411765,0.411765,16,False
1650-167613-0012,baseline,0.285714,0.357143,16,False
1650-167613-0013,baseline,0.833333,0.833333,16,False
1650-167613-0014,baseline,0.172414,0.172414,16,False
1650-167613-0015,baseline,0.7,0.7,16,False
1650-167613-0016,baseline,0.066667,0.066667,16,True
1650-167613-0017,baseline,0.6,0.6,16,False
1650-167613-0018,baseline,0.833333,0.833333,16,False
1650-167613-0019,baseline,0.428571,0.428571,16,False
1650-167613-0020,baseline,0.230769,0.230769,16,False
1650-167613-0021,baseline,0.24,0.24,16,False
1650-167613-0022,baseline,0.722222,0.722222,16,False
1650-167613-0023,baseline,0.416667,0.5,16,False
1650-167613-0024,baseline,0.5,0.5,16,False
1650-167613-0025,baseline,0.6,0.6,16,False
1650-167613-0026,baseline,0.571429,0.571429,16,False
1650-167613-0027,baseline,1.2,1.2,16,False
1650-167613-0028,baseline,0.727273,0.727273,16,False
1650-167613-0029,baseline,0.444444,0.444444,16,False
1650-167613-0030,baseline,0.111111,0.111111,8,False
1650-167613-0031,baseline,0.666667,0.666667,16,False
1650-167613-0032,baseline,1.166667,1.333333,16,False
1650-167613-0033,baseline,0.703704,0.703704,16,False
1650-167613-0034,baseline,0.857143,0.857143,16,False
1650-167613-0035,baseline,0.25,0.25,16,False
1650-167613-0036,baseline,0.058824,0.058824,16,False
1650-167613-0037,baseline,0.363636,0.363636,16,False
1650-167613-0038,baseline,0.37037,0.37037,16,False
1650-167613-0039,baseline,0.28125,0.34375,16,False
1650-167613-0040,baseline,0.625,0.625,16,False
1650-167613-0041,baseline,0.314286,0.314286,16,False
1650-167613-0042,baseline,0.086957,0.086957,16,False
1650-167613-0043,baseline,0.230769,0.230769,16,False
